"chid","chnm","casn","code","dsstox_substance_id","clib"
44836,"2,4,4'-Trihydroxybenzophenone","1470-79-7","C1470797","DTXSID8044836","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44837,"2-Piperidineethanol","1484-84-0","C1484840","DTXSID3044837","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44839,"Ethenyl[tris(prop-1-en-2-yloxy)]silane","15332-99-7","C15332997","DTXSID3044839","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44840,"Sodium 2-methylprop-2-ene-1-sulfonate","1561-92-8","C1561928","DTXSID2044840","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44841,"Bisphenol A glycidyl methacrylate","1565-94-2","C1565942","DTXSID7044841","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44842,"N,N',N''-Tricyclohexyl-1-methylsilanetriamine","15901-40-3","C15901403","DTXSID2044842","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44843,"Erythrosin B","15905-32-5","C15905325","DTXSID7044843","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44844,"3-(Octyloxy)propan-1-amine","15930-66-2","C15930662","DTXSID2044844","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44845,"Butyl 3-mercaptopropionate","16215-21-7","C16215217","DTXSID7044845","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44846,"4-Chloro-3-nitrobenzaldehyde","16588-34-4","C16588344","DTXSID2044846","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44847,"Tetraisopropyl methylenediphosphonate","1660-95-3","C1660953","DTXSID7044847","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44848,"N-(Isobutoxymethyl)acrylamide","16669-59-3","C16669593","DTXSID2044848","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44849,"5-Amino-1,2-dihydro-3H-1,2,4-triazole-3-thione","16691-43-3","C16691433","DTXSID7044849","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44851,"2-Hydroxy-3-phenoxypropyl prop-2-enoate","16969-10-1","C16969101","DTXSID1044851","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44852,"4,4'-Propane-1,3-diyldipyridine","17252-51-6","C17252516","DTXSID6044852","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44853,"Trisodium 2,4,6-trithioxo-1,3,5-triazinane-1,3,5-triide","17766-26-6","C17766266","DTXSID1044853","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_PhaseIII"
44854,"4-(Ethenyloxy)butan-1-ol","17832-28-9","C17832289","DTXSID6044854","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44856,"Ethyl [3-(triethoxysilyl)propyl]carbamate","17945-05-0","C17945050","DTXSID6044856","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44857,"Triethoxy(2-methylpropyl)silane","17980-47-1","C17980471","DTXSID1044857","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44858,"5-Phenyl-1H-tetrazole","18039-42-4","C18039424","DTXSID6044858","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44859,"5,5'-Oxybis(2-benzofuran-1,3-dione)","1823-59-2","C1823592","DTXSID1044859","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44860,"6-Methylpyridin-2-amine","1824-81-3","C1824813","DTXSID0044860","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44862,"Undecanedioic acid","1852-04-6","C1852046","DTXSID0044862","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44863,"Ethyl 3-acetyl-4-oxopentanoate","18835-02-4","C18835024","DTXSID5044863","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44865,"2,2'-(Tetradecylimino)diethanol","18924-66-8","C18924668","DTXSID5044865","TOX21SL|TOXCAST|TOXCAST_e1k|TOXCAST_EPATox21|TOXCAST_PhaseII|TOXCAST_PhaseIII"
44867,"2,2-Dimethylpropane-1,3-diyl bis(2-methylprop-2-enoate)","1985-51-9","C1985519","DTXSID5044867","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44868,"N-(2,4-Dimethylphenyl)acetamide","2050-43-3","C2050433","DTXSID0044868","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44869,"4-(3-Phenylpropyl)pyridine","2057-49-0","C2057490","DTXSID5044869","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44870,"Butane-1,4-diyl bis(2-methylprop-2-enoate)","2082-81-7","C2082817","DTXSID4044870","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_PhaseIII"
44871,"1-(2-Isocyanatopropan-2-yl)-3-(prop-1-en-2-yl)benzene","2094-99-7","C2094997","DTXSID9044871","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_PhaseIII"
44872,"Bis[4-(glycidyloxy)phenyl]methane","2095-03-6","C2095036","DTXSID4044872","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44873,"Decyl prop-2-enoate","2156-96-9","C2156969","DTXSID9044873","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44874,"2,2-Bis(tert-butylperoxy)butane","2167-23-9","C2167239","DTXSID4044874","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44875,"2-{[2-(Dimethylamino)ethyl](methyl)amino}ethanol","2212-32-0","C2212320","DTXSID9044875","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44876,"Ethylene glycol diglycidyl ether","2224-15-9","C2224159","DTXSID4044876","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44877,"N-(3-Aminophenyl)propanamide","22987-10-6","C22987106","DTXSID9044877","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44878,"Propyl benzoate","2315-68-6","C2315686","DTXSID4044878","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44879,"2,2'-(Oxydimethanediyl)bis(2-ethylpropane-1,3-diol)","23235-61-2","C23235612","DTXSID9044879","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44880,"2-[2-(2-Propoxyethoxy)ethoxy]ethanol","23305-64-8","C23305648","DTXSID8044880","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44881,"Methyl [3-(trimethoxysilyl)propyl]carbamate","23432-62-4","C23432624","DTXSID3044881","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44882,"Di(ethylene glycol) dimethacrylate","2358-84-1","C2358841","DTXSID8044882","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44883,"Butane-1-sulfonyl chloride","2386-60-9","C2386609","DTXSID3044883","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44884,"Tetrahydrofurfuryl acrylate","2399-48-6","C2399486","DTXSID8044884","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44886,"5,5'-Bi-2-benzofuran-1,1',3,3'-tetrone","2420-87-3","C2420873","DTXSID8044886","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44887,"Dibenzyl diazene-1,2-dicarboxylate","2449-05-0","C2449050","DTXSID3044887","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44888,"Barium bis(2-ethylhexanoate)","2457-01-4","C2457014","DTXSID8044888","TOX21SL|TOXCAST|TOXCAST_e1k|TOXCAST_EPATox21|TOXCAST_PhaseII"
44889,"2,5-Di-tert-butylcyclohexa-2,5-diene-1,4-dione","2460-77-7","C2460777","DTXSID3044889","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44890,"2-[(4-Hydroxyphenyl)methyl]phenol","2467-03-0","C2467030","DTXSID2044890","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44892,"Diphenyl phosphorochloridate","2524-64-3","C2524643","DTXSID2044892","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44893,"2-Hexyldecanoic acid","25354-97-6","C25354976","DTXSID7044893","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44894,"Trimethylhexane-1,6-diamine","25620-58-0","C25620580","DTXSID2044894","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44895,"tert-Butyl 4-hydroxybenzoate","25804-49-3","C25804493","DTXSID7044895","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44896,"1,3,5-Tris[3-(trimethoxysilyl)propyl]-1,3,5-triazinane-2,4,6-trione","26115-70-8","C26115708","DTXSID2044896","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44897,"2-Ethylpropane-1,3-diol","2612-29-5","C2612295","DTXSID7044897","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44898,"4-Ethenylphenyl acetate","2628-16-2","C2628162","DTXSID2044898","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44899,"2-Amino-2,4-dimethylpentanenitrile","26842-43-3","C26842433","DTXSID7044899","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44900,"Tricyclodecanedimethanol","26896-48-0","C26896480","DTXSID9044900","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44901,"Triallyl trimellitate","2694-54-4","C2694544","DTXSID4044901","TOX21SL|TOXCAST|TOXCAST_e1k|TOXCAST_EPATox21|TOXCAST_PhaseII|TOXCAST_PhaseIII"
44902,"Calcium neodecanoate","27253-33-4","C27253334","DTXSID9044902","TOX21SL|TOXCAST|TOXCAST_e1k|TOXCAST_EPATox21|TOXCAST_PhaseII|TOXCAST_PhaseIII"
44903,"Titanium(4+) bis[(2E)-4-oxohex-2-en-2-olate] dipropan-2-olate","27858-32-8","C27858328","DTXSID4044903","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44904,"C.I. Acid Blue 22","28631-66-5","C28631665","DTXSID9044904","TOX21SL|TOXCAST|TOXCAST_e1k|TOXCAST_EPATox21|TOXCAST_PhaseII|TOXCAST_PhaseIII"
44905,"(2,2,6,6-Tetramethyl-4-oxopiperidin-1-yl)oxidanyl","2896-70-0","C2896700","DTXSID4044905","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44908,"2,2,4,4-Tetramethylcyclobutane-1,3-diol","3010-96-6","C3010966","DTXSID9044908","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44909,"Dimethoxy(methyl)phenylsilane","3027-21-2","C3027212","DTXSID4044909","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44910,"Hex-3-yne-2,5-diol","3031-66-1","C3031661","DTXSID3044910","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44911,"Isooctyl 3-mercaptopropionate","30374-01-7","C30374017","DTXSID8044911","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44913,"N-[3-(Dimethylamino)propyl]dodecanamide","3179-80-4","C3179804","DTXSID8044913","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44914,"3,5-Dichlorosalicylic acid","320-72-9","C320729","DTXSID3044914","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44915,"3-Methyl-3,4-dihydro-2H-1,4-benzoxazine","32329-20-7","C32329207","DTXSID8044915","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44916,"Bis(methacryloyloxyethyl) hydrogen phosphate","32435-46-4","C32435464","DTXSID3044916","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44918,"1,3,5-Tribromo-2-(prop-2-en-1-yloxy)benzene","3278-89-5","C3278895","DTXSID3044918","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44919,"2,2-Bis{[(3-sulfanylpropanoyl)oxy]methyl}butyl 3-sulfanylpropanoate","33007-83-9","C33007839","DTXSID8044919","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44921,"tert-Butylperoxy 2-ethylhexyl carbonate","34443-12-4","C34443124","DTXSID2044921","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44922,"1-(2-Hydroxyethyl)pyrrolidin-2-one","3445-11-2","C3445112","DTXSID7044922","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44923,"3,5-Diethyl-1-phenyl-2-propyl-1,2-dihydropyridine","34562-31-7","C34562317","DTXSID2044923","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_PhaseIII"
44925,"4,4'-Dibromobenzil","35578-47-3","C35578473","DTXSID2044925","TOX21SL|TOXCAST|TOXCAST_ph3|TOXCAST_PhaseIII"
44926,"N-Butyl-2,2,6,6-tetramethylpiperidin-4-amine","36177-92-1","C36177921","DTXSID7044926","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44927,"Bis(2-ethylhexyl) phosphonate","3658-48-8","C3658488","DTXSID2044927","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44928,"Isopropyl triethanolamine titanate","36673-16-2","C36673162","DTXSID7044928","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph2|TOXCAST_PhaseII|TOXCAST_PhaseIII"
44929,"1-(Methylsulfanyl)dodecane","3698-89-3","C3698893","DTXSID2044929","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44930,"2-(Trifluoromethoxy)benzenesulfonamide","37526-59-3","C37526593","DTXSID1044930","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44931,"2-(tert-Butylamino)ethyl 2-methylprop-2-enoate","3775-90-4","C3775904","DTXSID6044931","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44932,"4-Isopropylbenzenesulfonic acid","16066-35-6","C16066356","DTXSID1044932","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44933,"1,3-Bis(isocyanatomethyl)cyclohexane","38661-72-2","C38661722","DTXSID6044933","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44934,"4,5-Dihydroxy-1,3-dimethylimidazolidin-2-one","3923-79-3","C3923793","DTXSID1044934","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44935,"Chromium acetate, basic","39430-51-8","C39430518","DTXSID6044935","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44936,"(2,4,6-Trioxo-1,3,5-triazinane-1,3,5-triyl)triethane-2,1-diyl trisprop-2-enoate","40220-08-4","C40220084","DTXSID1044936","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44938,"Ethenylsilanetriyl triacetate","4130-08-9","C4130089","DTXSID1044938","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44939,"1,3,5-Tribromo-2-methoxy-4-methylbenzene","41424-36-6","C41424366","DTXSID6044939","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44940,"Tricyclodecanedimethanol diacrylate","42594-17-2","C42594172","DTXSID5044940","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44941,"2-(Phenylsulfonyl)aniline","4273-98-7","C4273987","DTXSID0044941","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44943,"N,N-Dimethyl-2-(morpholin-4-yl)ethanamine","4385-05-1","C4385051","DTXSID0044943","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44945,"2,2'-(Methanediyldisulfanediyl)diethanol","44860-68-6","C44860686","DTXSID0044945","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44947,"1-(Morpholin-4-yl)prop-2-en-1-one","5117-12-4","C5117124","DTXSID0044947","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44948,"Methyl 5-chloro-2-nitrobenzoate","51282-49-6","C51282496","DTXSID5044948","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44949,"(5-Ethyl-1,3-dioxan-5-yl)methanol","5187-23-5","C5187235","DTXSID0044949","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44950,"Exifone","52479-85-3","C52479853","DTXSID9044950","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44951,"2-Hydroxyethyl methacrylate phosphate","52628-03-2","C52628032","DTXSID4044951","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44953,"2-(Pyridin-4-yl)ethanol","5344-27-4","C5344274","DTXSID4044953","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44955,"Sodium nicotinate","54-86-4","C54864","DTXSID4044955","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44958,"Trimethylsilyl silicate","56275-01-5","C56275015","DTXSID9044958","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44960,"Propane-1,3-diyl bis(4-aminobenzoate)","57609-64-0","C57609640","DTXSID3044960","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44961,"Bis{2-[2-(propan-2-yl)-1,3-oxazolidin-3-yl]ethyl} hexane-1,6-diylbiscarbamate","59719-67-4","C59719674","DTXSID8044961","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44962,"3,3'-Sulphonyldianiline","599-61-1","C599611","DTXSID3044962","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44963,"4-(3-Methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzoic acid","60875-16-3","C60875163","DTXSID8044963","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44966,"N-(4-Methylpentan-2-yl)-N-phenylbenzene-1,4-diamine","61931-82-6","C61931826","DTXSID3044966","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44967,"1,3-Dioxane-5,5-diyldimethanol","6228-25-7","C6228257","DTXSID8044967","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44970,"2-(3a,4,5,6,7,7a-Hexahydro-1H-4,7-methanoinden-8-yloxy)ethyl prop-2-enoate","65983-31-5","C65983315","DTXSID7044970","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44971,"2,2',2''-[Methanetriyltris(benzene-4,1-diyloxymethanediyl)]trioxirane","66072-38-6","C66072386","DTXSID2044971","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44972,"1,10-Decanediol dimethacrylate","6701-13-9","C6701139","DTXSID7044972","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44973,"Propan-2-yl 2-ethylhexanoate","67024-46-8","C67024468","DTXSID2044973","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44974,"N'-[3-(Dimethylamino)propyl]-N,N-dimethylpropane-1,3-diamine","6711-48-4","C6711484","DTXSID7044974","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44975,"1-{Bis[3-(dimethylamino)propyl]amino}propan-2-ol","67151-63-7","C67151637","DTXSID2044975","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_PhaseIII"
44976,"2,2-Bis[(prop-2-en-1-yloxy)methyl]butan-1-ol","682-09-7","C682097","DTXSID7044976","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44978,"Bis[(2-ethyl-2,5-dimethylhexanoyl)oxy](dimethyl)stannane","68928-76-7","C68928767","DTXSID7044978","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44979,"2-Chlorobenzenesulfonamide","6961-82-6","C6961826","DTXSID2044979","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44980,"3-{[3-(Dimethylamino)propyl]amino}propanenitrile","69852-45-5","C69852455","DTXSID1044980","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44981,"Phenyl dihydrogen phosphate","701-64-4","C701644","DTXSID6044981","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44982,"2-Amino-N-cyclohexyl-N-methylbenzenesulfonamide","70693-59-3","C70693593","DTXSID1044982","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44983,"2-(2-Ethoxyethoxy)ethyl prop-2-enoate","7328-17-8","C7328178","DTXSID6044983","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44985,"{2-[2-(Ethenyloxy)ethoxy]ethoxy}ethene","764-99-8","C764998","DTXSID6044985","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44986,"3,6,9,12-Tetraoxatetradeca-1,13-diene","765-12-8","C765128","DTXSID1044986","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44989,"3-Bromo-4-fluorobenzaldehyde","77771-02-9","C77771029","DTXSID6044989","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44990,"3,3,5-Trimethylcyclohexyl 2-methylprop-2-enoate","7779-31-9","C7779319","DTXSID5044990","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44992,"2,5-Bis(2-methylbutan-2-yl)benzene-1,4-diol","79-74-3","C79743","DTXSID5044992","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44993,"4,4'-Propane-2,2-diyldicyclohexanol","80-04-6","C80046","DTXSID0044993","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44994,"2-Ethylanthraquinone","84-51-5","C84515","DTXSID5044994","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44995,"9-Ethyl-3-nitro-9H-carbazole","86-20-4","C86204","DTXSID0044995","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44996,"3,3,5-Trimethylcyclohexanone","873-94-9","C873949","DTXSID5044996","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44997,"2,6-Di-tert-butyl-4-[(dimethylamino)methyl]phenol","88-27-7","C88277","DTXSID0044997","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44998,"Fluxofenim","88485-37-4","C88485374","DTXSID5044998","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
44999,"4-(3-Methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzenesulfonic acid","89-36-1","C89361","DTXSID0044999","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
45002,"Verazide","93-47-0","C93470","DTXSID4045002","TOX21SL"
45003,"Suplatast tosylate","94055-76-2","C94055762","DTXSID9045003","TOX21SL"
45005,"2,4-Dichloro-1-(chloromethyl)benzene","94-99-5","C94995","DTXSID9045005","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
45007,"Nitarsone","98-72-6","C98726","DTXSID9045007","TOX21SL|TOXCAST|TOXCAST_EPATox21|TOXCAST_ph3|TOXCAST_PhaseIII"
45029,"Maprotiline","10262-69-8","C10262698","DTXSID7045029","TOX21SL"
45033,"Minocycline","10118-90-8","C10118908","DTXSID1045033","TOX21SL"
45053,"N,N,N,N',N',N'-Hexamethylhexane-1,6-diaminium","60-26-4","C60264","DTXSID9045053","TOX21SL"
